DB,SMILES,BA_type,alk_mods,ring_mods,delta_mz
HMDB,CC(CCC(=O)O)C1CCC2C3=CC=C4CC(=O)CCC4(C)C3CC(O)C21C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-6.04640043199998
HMDB,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-2.01509568399996
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(=O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-2.01509568399996
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)C(O)CC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CC(O)C4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)C=C4CC(=O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-4.03074574799996
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-2.01510030399999
HMDB,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-2.01510030399999
HMDB,CC(CCC(=O)O)C1CCC2C3=CC=C4CC(=O)CCC4(C)C3CCC21C,is_c24,['[*]C(C)CCC(=O)O'],['[*]=O'],-6.04640505199996
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-2.01509568399996
HMDB,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.0005543800000396
HMDB,COC(=O)CCC(C)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)OC'],['[*]=O'],9.98489969600001
HMDB,CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]OS(=O)(=O)O'],
HMDB,CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c27,['[*]C(C)CCCC(C)C(=O)O'],['[*]O'],0.000554571999998643
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],['[*]O'],57.022013476
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],['[*]O'],57.022013476
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CC(OS(=O)(=O)O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]OS(=O)(=O)O'],
HMDB,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],['[*]O'],57.022008856
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],['[*]O'],107.00464454
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],['[*]O'],107.00464916
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],['[*]O'],107.00464916
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]OS(=O)(=O)O'],
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],['[*]O'],107.00465378
HMDB,CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.105198658
HMDB,CC(C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c22,['[*]C(C)C(=O)O'],['[*]O'],0.00055425200002901
HMDB,CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.10519423
HMDB,CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.10519885
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",152.973738336
HMDB,CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",95.95227924
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],['[*]OC1OC(C(=O)O)C(O)C(O)C1O'],
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]O', '[*]OC1OC(C(=O)O)C(O)C(O)C1O']",192.027547736
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000545140000042466
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000549760000012611
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],"['[*]O', '[*]OC1OC(C(=O)O)C(O)C(O)C1O']",249.049016072
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(S(=O)(=O)O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],"['[*]O', '[*]S(=O)(=O)O']",186.96146402
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]O'],0.000545140000042466
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",152.973738336
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",202.95637402
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],['[*]OC1OC(C(=O)O)C(O)C(O)C1O'],
HMDB,CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",95.95227462
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]O', '[*]OC1OC(C(=O)O)C(O)C(O)C1O']",192.027552356
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],"['[*]O', '[*]OC1OC(C(=O)O)C(O)C(O)C1O']",249.049011452
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],['[*]OS(=O)(=O)O'],
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",202.95637864
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",95.95227462
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]O', '[*]OC1OC(C(=O)O)C(O)C(O)C1O']",192.027547736
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],['[*]OS(=O)(=O)O'],
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",152.973742956
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(OS(=O)(=O)O)C12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",152.973742956
HMDB,CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.105194038
HMDB,CC(=CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],747.089548786
HMDB,CC(CCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c27,['[*]C(C)CCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],765.10011347
HMDB,CC(C(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],763.084463406
HMDB,CC(=CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],747.089544166
HMDB,CC(C(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],763.084458786
HMDB,CC(CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCCC(C)C(=O)O'],['[*]O'],-2.015104732
HMDB,CC(CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCCC(C)C(=O)O'],['[*]O'],-2.01510011200003
HMDB,CC(CCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,is_c27,['[*]C(C)CCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],765.10010885
HMDB,CC(CCCC(C)C1CCC2C3C(O)C=C4CC(=O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCCC(C)C(=O)O'],"['[*]=O', '[*]O']",-4.03075017600003
HMDB,CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1,is_c23,['[*]C1=CC(=O)OC1'],"['[*]O', '[*]OC1CC(O)C(OC2CC(O)C(OC3CC(O)C(OC4OC(CO)C(O)C(O)C4O)C(C)O3)C(C)O2)C(C)O1']",564.205970148
HMDB,CC1(C2CC(=O)C3(C)C4C(=O)CC5C(C)(C)C(=O)CCC5(C)C4C(=O)CC23C)CCC(=O)O1,is_c24,['[*]C1(C)CCC(=O)O1'],"['[*]=O', '[*]C']",31.969258872
HMDB,C=C(C)C(C)CCC(C(=O)O)C1C(O)CC2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3,is_c22,['[*]C(CCC(C)C(=C)C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",180.115574764
HMDB,CC(=O)OC1CCC2(C)C3=C(CCC2C1(C)C)C1(C)CCC(C(CCC=C(C)C)C(=O)O)C1(C)CC3,is_c22,['[*]C(CCC=C(C)C)C(=O)O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C']",33.984899888
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)C(=O)C12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C']",43.932878176
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)C(O)C12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",47.964178304
HMDB,CC(=O)OC1C(=O)C2=C(C(=O)CC3C2(C)CCC(O)C3(C)C)C2(C)C(O)CC(C(C)CC(=O)CC(C)C(=O)O)C12C,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O', '[*]OC(C)=O']",107.985303052
HMDB,CC(=O)OC1CCC2(C)C3=C(C(O)CC2C1(C)C)C1(C)C(OC(C)=O)CC(C(C)CC=CC(C)C(=O)O)C1(C)CC3,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",154.027154004
HMDB,CC(=O)OC1CC(C(C)CC=CC(C)C(=O)O)C2(C)CCC3=C(C(O)CC4C(C)(C)C(=O)CCC34C)C12C,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O', '[*]OC(C)=O']",94.006029256
HMDB,CC(=CCCC(C=O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3)C(=O)O,is_c27,['[*]C(C=O)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",51.995459952
HMDB,CC(=CCCC(C)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",33.984909128
HMDB,CC(=O)OC1CCC2(C)C3=C(CCC2C1(C)C)C1(C)CCC(C(CCC=C(C)C)C(=O)OC2OC(CO)C(O)C(O)C2O)C1(C)CC3,is_c22,['[*]C(CCC=C(C)C)C(=O)OC1OC(CO)C(O)C(O)C1O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(CC(=O)CC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]C', '[*]O']",54.011110016
HMDB,CC(CC(=O)CC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CCC12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C']",51.995459952
HMDB,CC(CC(=O)CC(C)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",49.979823748
HMDB,CC(C)=CCCC(C(=O)O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,is_c22,['[*]C(CCC=C(C)C)C(=O)O'],"['[*]C', '[*]O']",108.094445396
HMDB,CC(C)=CCCC(C(=O)O)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C,is_c22,['[*]C(CCC=C(C)C)C(=O)O'],"['[*]C', '[*]O']",108.094445396
HMDB,CC(C)=CCCC(C(=O)O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3,is_c22,['[*]C(CCC=C(C)C)C(=O)O'],"['[*]=O', '[*]C']",106.078795332
HMDB,CC(=CCCC(C)C1CCC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",36.000545332
HMDB,CC(=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",38.016195396
HMDB,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CC(O)C2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O']",94.006029256
HMDB,CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C']",36.000545332
HMDB,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CC(OC(C)=O)C2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O', '[*]OC(C)=O']",152.01150394
HMDB,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CC(O)C2(C)C3=CCC4C(C)(CCC(OC(C)=O)C4(C)C)C3=CCC12C,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O', '[*]OC(C)=O']",152.01150394
HMDB,CC(=CCC(O)C(C)C1CC(O)C2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C)C(=O)O,is_c27,['[*]C(C)C(O)CC=C(C)C(=O)O'],"['[*]C', '[*]O']",51.995464572
HMDB,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",49.979819128
HMDB,CC(CC(=O)CC(C)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",51.995473812
HMDB,CC(CC(=O)CC(C)(O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)(O)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",65.974738368
HMDB,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CCC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O']",94.006024636
HMDB,CC(CC(=O)CC(C)(O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)(O)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C']",63.9590883039999
HMDB,CC(=O)OC1CC2C(C)(CCC(OC(C)=O)C2(C)C)C2=C1C1(C)C(O)CC(C(C)CC=CC(C)C(=O)O)C1(C)CC2,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",154.027154004
HMDB,CC(=O)OC1CCC2(C)C3=CCC4(C)C(C(C)CC=CC(C)C(=O)O)CC(O)C4(C)C3=CCC2C1(C)C,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",94.006024636
HMDB,COC1CC2C(C)(CCC(OC(C)=O)C2(C)C)C2=C1C1(C)CCC(C(C)C(C=CC(C)C(=O)O)OC(C)=O)C1(C)CC2,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]OC', '[*]OC(C)=O']",
HMDB,CC(=O)OC1CC(C(C)CC=CC(C)C(=O)O)C2(C)CC=C3C(=CCC4C3(C)CCC(O)C4(C)C)C12C,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",94.006024636
HMDB,CC(=O)OC1CCC2(C)C3=CCC4(C)C(C(C)CC=CC(C)C(=O)O)CC(OC(C)=O)C4(C)C3=CCC2C1(C)C,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(=CCCC(C)C1CC(O)C2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",36.000549952
HMDB,CC(=O)OC1CCC2(C)C3=CCC4(C)C(C(C)C(O)C=CC(C)C(=O)O)CC(O)C4(C)C3=CCC2C1(C)C,is_c27,['[*]C(C)C(O)C=CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",110.000939256
HMDB,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CC(OC(C)=O)C2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3O,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O', '[*]OC(C)=O']",212.032633308
HMDB,COC1CC2C(C)(CCC(OC(C)=O)C2(C)C)C2=C1C1(C)C(O)CC(C(C)CC=CC(C)C(=O)O)C1(C)CC2,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC', '[*]OC(C)=O']",126.032239384
